code,province,district,Tambon
301002,นครราชสีมา,อำเภอโนนสูง,ใหม่
301003,นครราชสีมา,อำเภอโนนสูง,โตนด
301004,นครราชสีมา,อำเภอโนนสูง,บิง
301005,นครราชสีมา,อำเภอโนนสูง,ดอนชมพู
301006,นครราชสีมา,อำเภอโนนสูง,ธารปราสาท
301007,นครราชสีมา,อำเภอโนนสูง,หลุมข้าว
301008,นครราชสีมา,อำเภอโนนสูง,มะค่า
301009,นครราชสีมา,อำเภอโนนสูง,พลสงคราม
301010,นครราชสีมา,อำเภอโนนสูง,จันอัด
301011,นครราชสีมา,อำเภอโนนสูง,ขามเฒ่า
301012,นครราชสีมา,อำเภอโนนสูง,ด่านคล้า
301013,นครราชสีมา,อำเภอโนนสูง,ลำคอหงษ์
301014,นครราชสีมา,อำเภอโนนสูง,เมืองปราสาท
301015,นครราชสีมา,อำเภอโนนสูง,ดอนหวาย
301016,นครราชสีมา,อำเภอโนนสูง,ลำมูล
301101,นครราชสีมา,อำเภอขามสะแกแสง,ขามสะแกแสง
301102,นครราชสีมา,อำเภอขามสะแกแสง,โนนเมือง
301103,นครราชสีมา,อำเภอขามสะแกแสง,เมืองนาท
301104,นครราชสีมา,อำเภอขามสะแกแสง,ชีวึก
301105,นครราชสีมา,อำเภอขามสะแกแสง,พะงาด
301106,นครราชสีมา,อำเภอขามสะแกแสง,หนองหัวฟาน
301107,นครราชสีมา,อำเภอขามสะแกแสง,เมืองเกษตร
301201,นครราชสีมา,อำเภอบัวใหญ่,บัวใหญ่
301203,นครราชสีมา,อำเภอบัวใหญ่,ห้วยยาง
301204,นครราชสีมา,อำเภอบัวใหญ่,เสมาใหญ่
301206,นครราชสีมา,อำเภอบัวใหญ่,ดอนตะหนิน
301207,นครราชสีมา,อำเภอบัวใหญ่,หนองบัวสะอาด
301208,นครราชสีมา,อำเภอบัวใหญ่,โนนทองหลาง
301214,นครราชสีมา,อำเภอบัวใหญ่,กุดจอก
301215,นครราชสีมา,อำเภอบัวใหญ่,ด่านช้าง
301220,นครราชสีมา,อำเภอบัวใหญ่,ขุนทอง
301224,นครราชสีมา,อำเภอบัวใหญ่,หนองแจ้งใหญ่
301301,นครราชสีมา,อำเภอประทาย,ประทาย
301303,นครราชสีมา,อำเภอประทาย,กระทุ่มราย
301304,นครราชสีมา,อำเภอประทาย,วังไม้แดง
301306,นครราชสีมา,อำเภอประทาย,ตลาดไทร
301307,นครราชสีมา,อำเภอประทาย,หนองพลวง
301308,นครราชสีมา,อำเภอประทาย,หนองค่าย
301309,นครราชสีมา,อำเภอประทาย,หันห้วยทราย
301310,นครราชสีมา,อำเภอประทาย,ดอนมัน
301313,นครราชสีมา,อำเภอประทาย,นางรำ
301314,นครราชสีมา,อำเภอประทาย,โนนเพ็ด
301315,นครราชสีมา,อำเภอประทาย,ทุ่งสว่าง
301317,นครราชสีมา,อำเภอประทาย,โคกกลาง
301318,นครราชสีมา,อำเภอประทาย,เมืองโดน
301401,นครราชสีมา,อำเภอปักธงชัย,เมืองปัก
301402,นครราชสีมา,อำเภอปักธงชัย,ตะคุ
